Cell,Cycle,Discharge_Capacity_mAh,SOH,Mean_Voltage_V,Min_Voltage_V,Max_Voltage_V,Std_Voltage_V,Mean_Temp_C,Max_Temp_C,Discharge_Duration_hr,Energy_Wh,EOL_Cycle,RUL,Voltage_Drop_Rate,Capacity_Fade_Pct,Internal_Resist_Proxy,EOL_Class
Cell2,4200,614.8821184840259,83.09217817351701,3.745331291613765,2.6999724,4.1879902,0.2286126970528244,40.49283479452056,41.395889,0.0346277797361835,2.303029146025358,7700,3500,42.970552567440734,16.907821826482987,0.5981877140354526,0
Cell2,4300,612.8973459219055,82.82396566512237,3.7446850448056304,2.7000124,4.1884708,0.2298914512546784,40.46622335321716,41.345989,0.0345172657398507,2.295315013662946,7700,3400,43.120891739401685,17.176034334877627,0.5997104799923916,0
Cell2,4400,610.9128049558445,82.5557844534925,3.744542099798252,2.6999724,4.1879902,0.2297794915803884,40.45096029354405,41.345989,0.0344057424226775,2.2877162332270125,7700,3300,43.24785478730025,17.444215546507493,0.5992541894618214,0
Cell2,4500,607.28245491411,82.06519661001485,3.745406985554804,2.7000926,4.1860662,0.2272760462608716,40.4685902297023,41.383389,0.034200613037683,2.274592274577503,7700,3200,43.44747127460827,17.93480338998515,0.5954854249259405,0
Cell2,4600,606.9661398070712,82.02245132527989,3.7443915983417937,2.699852,4.1875491,0.2297765316638459,40.4315713177665,41.296082,0.0341837384039536,2.272887310532868,7700,3100,43.51933551224549,17.97754867472011,0.5988614887273058,0
Cell2,4800,603.2893260278694,81.52558459836072,3.744344910010214,2.6998186,4.1875157,0.2296818715091171,40.468160961865856,41.321014,0.0339767987607046,2.259066892888242,7700,2900,43.78438728410284,18.474415401639277,0.5988794459321425,0
Cell2,5000,565.6961522931484,76.4454259855606,3.720027082788671,2.7001085,4.1616712,0.2331278770977881,40.49576631989833,41.420822,0.0318597242003306,2.104533388731321,7700,2700,45.8734927307407,23.554574014439396,0.5968163746099038,1
Cell2,5100,577.9189479132826,78.09715512341657,3.723112667164179,2.699908,4.1748586,0.2373696882318998,40.490651550106605,41.420822,0.0325493884738534,2.1518669518877704,7700,2600,45.31284169418675,21.90284487658343,0.610467476805164,1
Cell2,5200,575.4802012975294,77.76759476993641,3.726550581263383,2.7000628,4.1714859,0.2325884828217006,40.677804366167024,41.720291,0.032411687192507,2.144748226933081,7700,2500,45.39651684110155,22.23240523006359,0.6012639442386725,1
Cell2,5300,580.878875800554,78.49714537845325,3.725174959618105,2.6999424,4.1780195,0.236605506483729,40.6727544013437,41.607975,0.0327165734488517,2.1639906147026755,7700,2400,45.17685586648778,21.502854621546746,0.6119520815971561,1
Cell2,5400,581.026022733551,78.51703009912852,3.725124242806645,2.7001429,4.1786609,0.2373924833781139,40.6631660661011,41.607975,0.0327253304421901,2.164560019412679,7700,2300,45.17823966276174,21.48296990087148,0.6128873745856143,1
Cell2,5500,575.9512937736342,77.83125591535598,3.7287732057417977,2.7000628,4.1758952,0.2321170097346181,40.72938213908702,41.782658,0.032438701018691,2.147713466983849,7700,2200,45.49463631460906,22.16874408464402,0.6042189111597331,1
Cell2,5600,578.8701634543729,78.22569776410445,3.726406030553584,2.7000227,4.1796227,0.2360709490982672,40.703107674237046,41.657917,0.0326034625759348,2.1571721509853856,7700,2100,45.38029101243602,21.774302235895547,0.6124549587113735,1
Cell2,5700,578.0391777470296,78.11340239824725,3.7261847305614784,2.6999824,4.1801038,0.2368182695128531,40.701196590262974,41.670383,0.0325569743290543,2.153950058556411,7700,2000,45.46110224920104,21.886597601752754,0.6134041478898946,1
Cell2,5800,575.294154472195,77.74245330705338,3.725780064905391,2.6998622,4.1775784,0.2352857110840918,40.75148059478758,41.732754,0.0324020297266542,2.143575662613152,7700,1900,45.604260233247714,22.25754669294662,0.61053829066839,1
Cell2,5900,574.6726428197767,77.65846524591576,3.7257279005718367,2.7000227,4.1799836,0.2374994116633714,40.69348293781272,41.68285,0.0323672752128914,2.141224703106244,7700,1800,45.72257527675036,22.341534754084236,0.6138590532813016,1
Cell2,6000,573.0003167713386,77.43247523937008,3.725514870322581,2.7001028,4.1800237,0.2377937208802277,40.68753851505377,41.645412,0.0322733010398224,2.134896424734585,7700,1700,45.85446786822632,22.567524760629922,0.6142011211857006,1
Cell2,6100,567.463746839281,76.68429011341635,3.7273301254071662,2.699995,4.1764288,0.233617350683626,40.77465250850525,41.832565,0.0319601801456883,2.1153182106834065,7700,1600,46.19459585878832,23.315709886583647,0.6068901008011268,1
Cell2,6200,570.4755641019322,77.09129244620705,3.725548339704824,2.7000754,4.179956,0.2375107305305517,40.71492984665227,41.707825,0.0321308658458292,2.125573987208221,7700,1500,46.05647885810815,22.90870755379295,0.6140644058042914,1
Cell2,6300,568.8010284364556,76.86500384276427,3.725475499097148,2.7001555,4.1802769,0.2372964653257121,40.67429842759119,41.607975,0.0320368569809943,2.119108569418972,7700,1400,46.19913875257158,23.134996157235733,0.6145964877065568,1
Cell2,6400,562.7251821399774,76.04394353242938,3.728757300948905,2.6998749,4.1767492,0.2322984610034053,40.791810111313865,41.882507,0.0316935088485479,2.098468140560349,7700,1300,46.59716631222267,23.95605646757062,0.6053944581771553,1
Cell2,6500,565.7941735212776,76.45867209746994,3.725490511070781,2.699955,4.1798759,0.2367468402992937,40.73718843629764,41.74522,0.0318673707079142,2.108050533891728,7700,1200,46.43854916726181,23.541327902530057,0.6140343093638093,1
Cell2,6600,563.8357095455017,76.19401480344618,3.725413121020036,2.7002356,4.179996,0.2369490512092797,40.73125694790528,41.607975,0.0317581258714199,2.1005913818440622,7700,1100,46.5932345238645,23.80598519655382,0.6143011878107624,1
Cell2,6700,561.4334759774204,75.86938864559734,3.729484167264082,2.7000074,4.1719518,0.2297387461449509,40.76478154206291,41.832565,0.031620992696844,2.0941170498660147,7700,1000,46.548122824242704,24.13061135440266,0.5979292334269168,1
Cell2,6800,564.0030095218641,76.21662290836001,3.7274463357611074,2.7000475,4.1805296,0.2346807332807171,40.75002358739986,41.74522,0.0317670907825231,2.1024110850579243,7700,900,46.60280374212706,23.78337709163999,0.6122746814039087,1
Cell2,6900,562.1277485994194,75.96320927019181,3.726720329302156,2.6998072,4.1806498,0.2355783821163611,40.74851978662769,41.707825,0.0316621584352105,2.095025148776564,7700,800,46.76863184796035,24.03679072980819,0.6134182036457355,1
Cell2,7000,556.2119202810296,75.16377301094995,3.732866242577548,2.6999273,4.177844,0.2291788914004179,40.75696646602659,41.882507,0.0313279695110395,2.076379547018072,7700,700,47.174124239203636,24.836226989050047,0.601321293814125,1
Cell2,7100,556.3346788557027,75.18036200752739,3.727440615060908,2.7000074,4.177804,0.2313574990405141,40.79921174529347,41.732754,0.0313381546875461,2.0738431634657166,7700,600,47.154960455498916,24.819637992472607,0.6085991688366108,1
Cell2,7200,556.887525681366,75.25507103802244,3.7253725194321534,2.7000475,4.1802492,0.2353964079936868,40.793339510693215,41.757725,0.0313662532716989,2.074869162539452,7700,500,47.18939485005886,24.744928961977564,0.6146982169835771,1
Cell2,7300,557.1166198494262,75.28602970938192,3.723404574050866,2.7002881,4.1798482,0.2361926106681307,40.76509362476963,41.720291,0.0313797028502449,2.0745889871351766,7700,400,47.14872407609104,24.71397029061808,0.6168157107420736,1
Cell2,7400,501.4350458651225,67.76149268447601,3.697382952293202,2.7000475,4.1483026,0.2335730626955623,40.74508760687961,41.68285,0.0282442381139844,1.854191912263568,7700,300,51.274310174179746,32.23850731552399,0.6093508752794571,1
Cell2,7500,562.233702061415,75.97752730559661,3.717443785865596,2.6998472,4.1789665,0.2388320350258838,40.69749477538349,41.62048,0.0316688223974779,2.0902940049239405,7700,200,46.70437621771422,24.02247269440339,0.6236793434248697,1
Cell2,7600,558.6320678634678,75.4908199815497,3.718104487095588,2.6999273,4.1787658,0.2384286852158376,40.72294651029412,41.632946,0.031465672655031,2.077180677604044,7700,100,46.996977284903934,24.509180018450294,0.6225152877086645,1
Cell2,7700,544.914770679986,73.63713117297107,3.7090790116094974,2.7002881,4.1673021,0.2363254164318628,40.823267436486994,41.807632,0.0306917171692475,2.021239567942841,7700,0,47.79681094738237,26.362868827028933,0.619220389716895,1
Cell3,0,735.119595112905,99.34048582606825,3.734807433444816,2.6998932,4.1914511,0.2465426476050807,40.31596408389075,40.821388,0.041505983332172,2.7457817792330808,8100,8100,35.935107306242024,0.659514173931754,0.6170860358853839,0
Cell3,100,726.6872270437656,98.20097662753588,3.735513560135325,2.6999333,4.1924539,0.2458696285405835,40.26657622215958,40.771484,0.0410390932811424,2.7146675670250606,8100,8000,36.367378353055585,1.79902337246412,0.617486945763075,0
Cell3,200,722.7328355075854,97.66659939291694,3.736126105102041,2.7000134,4.192574,0.2454073444247243,40.26400230782313,40.783951,0.0408165551489219,2.700379487383406,8100,7900,36.566634002316576,2.333400607083064,0.6168214795918361,0
Cell3,300,720.2066836195169,97.32522751615092,3.736152810327169,2.6997411,4.1921415,0.244852282587228,40.27578666372689,40.808922,0.0406674300320446,2.690927399072281,8100,7800,36.69677926647442,2.6747724838490825,0.616200931990312,0
Cell3,400,716.0503279000582,96.76355782433218,3.737015581087268,2.6999819,4.1927829,0.2442082954669265,40.26339975822604,40.821388,0.040438101044856,2.6759977623557543,8100,7700,36.91479190756862,3.2364421756678183,0.6159017823145028,0
Cell3,500,713.0840304729683,96.36270682067138,3.737287348664177,2.7001824,4.1929436,0.2438408433333077,40.27004126457915,40.808922,0.040275833569467,2.6651149241373795,8100,7600,37.062526214365334,3.6372931793286227,0.6157516909943561,0
Cell3,600,710.0583119725138,95.9538259422316,3.73735923054514,2.7002225,4.1929035,0.2436704614405251,40.25854406374387,40.75898,0.0401097342837601,2.653929783229572,8100,7500,37.21400334983026,4.046174057768397,0.6156003641281891,0
Cell3,700,708.5077117739089,95.74428537485257,3.7372740067246375,2.6999826,4.1923428,0.243243383000827,40.27927709188407,40.821388,0.039912388427183,2.6480635894654467,8100,7400,37.389965092104994,4.255714625147434,0.6149578287504893,0
Cell3,800,705.5725275613336,95.34763885963967,3.7376619203725263,2.6999826,4.192944,0.2430087261639776,40.28367688533178,40.821388,0.0397496158257126,2.637382895752853,8100,7300,37.55819548924526,4.652361140360327,0.6152460535506399,0
Cell3,900,703.2127351410794,95.02874799203776,3.7379814723422897,2.7001431,4.193305,0.2422928587714726,40.29082589690421,40.858826,0.0396177119109779,2.6286608619642244,8100,7200,37.68829999710973,4.971252007962235,0.6153020644023107,0
Cell3,1000,700.8922491815016,94.71516880831102,3.7380772909756814,2.6999426,4.1930647,0.2420592769981265,40.27883490184588,40.833893,0.0394886125577613,2.620088120591361,8100,7100,37.81050264334744,5.28483119168898,0.6148478500328628,0
Cell3,1100,698.6703028506131,94.4149057906234,3.737978505583309,2.7002232,4.192904,0.2422304815169041,40.32740492418454,40.858826,0.0393647262826561,2.6118700786715263,8100,7000,37.91828427810949,5.5850942093766065,0.6147641816441776,0
Cell3,1200,696.3460284543626,94.10081465599497,3.738294638012386,2.7000227,4.1930647,0.2414169681237543,40.30574594367444,40.833893,0.0392348850145936,2.603233272985842,8100,6900,38.05297113712791,5.8991853440050335,0.6145541378211,0
Cell3,1300,693.9320435294495,93.77460047695264,3.7381101747041416,2.6999826,4.1930246,0.241541239345666,40.3066674091716,40.846359,0.0390991432359442,2.594234470882808,8100,6800,38.18507750701712,6.225399523047358,0.6147492233727818,0
Cell3,1400,691.4782753365478,93.44301018061456,3.7382705975653208,2.7001431,4.1924629,0.2411692419913149,40.30483368171022,40.833893,0.0389615547610446,2.585152376071262,8100,6700,38.30138473086076,6.556989819385436,0.6137733816684852,0
Cell3,1600,686.4039761027119,92.75729406793404,3.738483348070596,2.6999369,4.1916952,0.2400406369439106,40.34498209003889,40.946209,0.0386691314633935,2.566377028697605,8100,6500,38.57649931736463,7.2427059320659595,0.6124484485532485,0
Cell3,1800,681.1264227231039,92.04411117879783,3.738727382182695,2.6998568,4.1915751,0.2390260184738283,40.33805293066024,40.933743,0.0383739601820707,2.546706812393447,8100,6300,38.87217844455121,7.955888821202166,0.6119563754287899,0
Cell3,1900,678.2317768750305,91.65294282095007,3.738937278141084,2.7000468,4.1916847,0.2385070097898058,40.29613079140176,40.933743,0.0382102124858647,2.5360583105911725,8100,6200,39.03665450427134,8.347057179049926,0.6118208403498863,0
Cell3,2000,675.4148558999498,91.27227782431754,3.739145391547583,2.699929,4.1913667,0.237818176318208,40.26427745910611,40.883797,0.0380518467864021,2.5255991838942644,8100,6100,39.19385344207555,8.727722175682459,0.6111098762870496,0
Cell3,2100,673.3918106771276,90.99889333474698,3.738851358323171,2.7000494,4.1920886,0.2385839497415045,40.292492898170735,40.808922,0.0379407175350934,2.51795869041038,8100,6000,39.32450339444885,9.001106665253019,0.6124827590227417,0
Cell3,2200,669.9072324045648,90.52800437899523,3.7394899400367874,2.6999252,4.1908011,0.2368052310859726,40.312553312691605,40.908768,0.0377423929749056,2.505180315302276,8100,5900,39.50031469060655,9.471995621004766,0.6098799458962331,0
Cell3,2300,667.9872304226006,90.26854465170278,3.739289259883184,2.7001257,4.1917639,0.2373352029765714,40.33140990408854,40.87133,0.0376364957774058,2.497892376036813,8100,5800,39.63170687077025,9.731455348297217,0.6114522163740751,0
Cell3,2400,665.1830232248433,89.88959773308693,3.739795796387774,2.7001688,4.1912856,0.2360860856212565,40.36236466069775,40.946209,0.0374764185398817,2.487713415223462,8100,5700,39.7870733389287,10.11040226691307,0.6101213562327374,0
Cell3,2500,663.1787555105219,89.61875074466512,3.739424524798762,2.6999283,4.1916466,0.2369942390286693,40.37135754458205,40.908768,0.0373660562327131,2.480079191114502,8100,5600,39.920680149646664,10.381249255334879,0.6111109124341061,0
Cell3,2600,659.6375677156237,89.14021185346267,3.740026909589041,2.6998887,4.1903639,0.2349741707930773,40.39334534028642,40.983643,0.0371638999786227,2.4671274866853325,8100,5500,40.10437807870663,10.859788146537326,0.6085635005553507,0
Cell3,2700,658.3707894367438,88.96902559955998,3.739306772747115,2.6998887,4.1912861,0.2365674251970649,40.36722713564079,40.933743,0.0370951606892049,2.462109325468542,8100,5400,40.20355131882965,11.030974400440016,0.6107828746660607,0
Cell3,2800,655.8547865798171,88.6290252134888,3.739577314182843,2.7001693,4.1910052,0.2358705333365018,40.37949090137759,40.933743,0.0369537804508581,2.4527106573744413,8100,5300,40.34216633981876,11.370974786511198,0.610037683536699,0
Cell3,2900,651.9694142612814,88.10397490017316,3.740392109795276,2.6997683,4.1903639,0.233738510984417,40.35313556251968,40.958714,0.0367352194152772,2.4386946731987127,8100,5200,40.57563962012155,11.896025099826844,0.6080699867631412,0
Cell3,3000,650.9774306129659,87.9699230558062,3.73987746717124,2.7001293,4.1910858,0.2354306921343892,40.41199225890887,40.983643,0.0366790477419272,2.4348246923064054,8100,5100,40.64761612334978,12.030076944193794,0.6097409903091351,0
Cell3,3100,648.7293266569452,87.66612522391152,3.7396266809177217,2.7000492,4.1906042,0.2353936933598924,40.38622266962025,40.933743,0.0365529037080705,2.426231957780903,8100,5000,40.77690338914226,12.333874776088479,0.6094290798409169,0
Cell3,3200,645.0933332983059,87.17477477004132,3.740350338096754,2.7001293,4.1898422,0.2333352659251276,40.39991800572884,41.008617,0.0363473491743207,2.4130571683564424,8100,4900,40.98433447020062,12.825225229958676,0.6074214350043867,0
Cell3,3500,638.1805844078301,86.24061951457163,3.741950546460746,2.7004573,4.189208,0.231814961922274,40.27404265122265,40.908768,0.035957689397037,2.388151715996949,8100,4600,41.40169524984614,13.759380485428366,0.6044019642422348,0
Cell3,3600,637.7480160822042,86.18216433543301,3.741835094301352,2.6998959,4.1905718,0.2329273171862742,40.29670567868642,40.87133,0.035936159780249,2.386423782449861,8100,4500,41.48006990856502,13.817835664566985,0.6064009536468213,0
Cell3,3700,635.89805559061,85.93216967440677,3.7418026638682593,2.7002568,4.1904111,0.23282745368851,40.35322723345173,41.495426,0.0358316663186997,2.379487249749435,8100,4400,41.586475501052675,14.067830325593235,0.6062276163942447,0
Cell3,3800,632.3420224158799,85.45162465079457,3.743051089253247,2.7000163,4.189569,0.2307179055899346,40.37358948214286,41.008617,0.0356304185697808,2.367059232572829,8100,4300,41.8044736861332,14.548375349205429,0.6034025820902064,0
Cell3,3900,631.7149177351412,85.36688077501907,3.742296189242769,2.6998158,4.1904111,0.2322624594167149,40.367729336366594,40.958714,0.0355954981641843,2.364233868366349,8100,4200,41.87477355566887,14.63311922498093,0.6055606902124747,0
Cell3,4000,629.6603428366021,85.08923551845974,3.742026372872514,2.7000563,4.1902108,0.2323647897949267,40.39648158526247,41.021122,0.0354797224281355,2.3563740711144363,8100,4100,41.99898981815369,14.910764481540255,0.6056546312533597,0
Cell3,4100,626.6624752776828,84.68411828076795,3.7424948130733946,2.6998158,4.1889272,0.2303756149340728,40.40083073623853,40.996151,0.0353101569926366,2.3453816480728253,8100,4000,42.171130226928646,15.315881719232053,0.6032870093602778,0
Cell3,4200,625.6675662566968,84.54967111576983,3.7417583175254334,2.6999269,4.1892791,0.23141169192712,40.40801436560552,41.021122,0.0352529879892244,2.341184473145916,8100,3900,42.246346724099126,15.450328884230174,0.6047578141548201,0
Cell3,4300,623.802889529931,84.297687774315,3.74131114361422,2.6999669,4.1893992,0.232143111857315,40.38326700625412,40.971176,0.0351502695120871,2.3338970620190267,8100,3800,42.372077045121934,15.702312225685006,0.6055244005213247,0
Cell3,4400,621.8625686928474,84.03548225579019,3.740924644866293,2.6998065,4.1889181,0.2326183467343984,40.387684841862,40.983643,0.0350405958015471,2.326500667676465,8100,3700,42.49554182501743,15.964517744209815,0.6053965609914966,0
Cell3,4500,618.4472051369663,83.57394664013059,3.741844375763612,2.7001274,4.1876349,0.2300818965365355,40.38396033200532,40.996151,0.0348476546350866,2.314225196750156,8100,3600,42.68478985993151,16.426053359869414,0.6024196273464699,0
Cell3,4600,617.397062827596,83.4320355172427,3.741002852444297,2.6998465,4.1886373,0.2322345361455591,40.34800710143,40.921234,0.0347895524464547,2.309775644979644,8100,3500,42.79296232192236,16.567964482757304,0.604911415615815,0
Cell3,4800,613.8286055479532,82.94981156053422,3.740744732608696,2.7001338,4.1885233,0.23241849460798,40.37296912408027,40.946209,0.0345890136668458,2.2963370693443,8100,3300,43.029456835011516,17.050188439465785,0.6051061721504104,0
Cell3,5000,608.9248500447693,82.2871418979418,3.740507135030344,2.7000859,4.187192,0.2307796359162139,40.345318192852325,40.896301,0.03431101818569,2.277855941201759,8100,3100,43.34067707565522,17.712858102058206,0.6036281959049402,0
Cell3,5100,607.559576722663,82.10264550306256,3.740007885033784,2.7001259,4.1880345,0.2326083116526232,40.33979412533784,40.896301,0.0342374882893636,2.272517733172526,8100,3000,43.45719318636587,17.89735449693744,0.6054413715759672,0
Cell3,5200,604.4512359157004,81.68259944806763,3.742952040285328,2.6997695,4.1865549,0.2280168709051207,40.42232400543478,40.996151,0.0340608468977734,2.262519029572117,8100,2900,43.64958260960271,18.317400551932366,0.5994633239387461,0
Cell3,5300,604.3593651956008,81.67018448589201,3.7409936730978255,2.7000904,4.1879988,0.2313572969528398,40.43846067289402,40.983643,0.0340576922753825,2.261050478911909,8100,2800,43.686598063409924,18.32981551410799,0.6040609823002357,0
Cell3,5400,602.5054696849569,81.41965806553472,3.740819365144804,2.7002509,4.1878386,0.2317166670132958,40.44157803202726,40.983643,0.0339543332811445,2.253996360535863,8100,2700,43.81013396873539,18.58034193446528,0.6040800471016166,0
Cell3,5500,599.4989362373487,81.01336976180389,3.742674870273973,2.6998899,4.1861539,0.227450779292361,40.47529929280822,41.033588,0.0337823675945401,2.243829669969122,8100,2600,43.993956370418275,18.986630238196113,0.5992959861162526,0
Cell3,5600,599.6266429328138,81.03062742335321,3.7403530804519,2.6998899,4.1874776,0.2315075119354269,40.47439202088326,41.046093,0.0337907944340258,2.2429747821816126,8100,2500,44.02215759522113,18.96937257664679,0.6042223237136489,0
Cell3,5700,597.9470266185133,80.80365224574504,3.740135687058016,2.7000103,4.1871567,0.2321379522916257,40.49862580707175,40.996151,0.0336971253855153,2.236583137634069,8100,2400,44.13142817253657,19.19634775425496,0.6040824499216003,0
Cell3,5800,595.6181045337796,80.48893304510536,3.740568796139262,2.7000504,4.1861138,0.2300683691728363,40.49562586694244,41.08353,0.0335640667472034,2.228020467914622,8100,2300,44.274108292182,19.511066954894645,0.6020878430550514,0
Cell3,5900,594.1606611276211,80.29198123346231,3.740126041015895,2.7000904,4.1869159,0.231945901361955,40.478892308915,41.08353,0.0334832969820126,2.2223030060348328,8100,2200,44.40366482231077,19.70801876653769,0.6037700797082495,0
Cell3,6000,592.2878485063985,80.03889844681062,3.74001086745234,2.7001305,4.1867957,0.2321530076298357,40.48718216048527,40.971176,0.0333787879208102,2.215237971353732,8100,2100,44.53788632590915,19.96110155318938,0.6037632872265679,0
Cell3,6100,589.3378363478698,79.64024815511755,3.741417573772205,2.7003334,4.1845522,0.2290339062947027,40.62198653221874,41.170914,0.0332090135198086,2.205173821642811,8100,2000,44.6919059251426,20.359751844882453,0.5988305759835063,1
Cell3,6200,588.8489304022828,79.57417978409227,3.73974532990589,2.7000127,4.1862369,0.2323260616911671,40.6140552533984,41.170914,0.0331836539553478,2.202401890403317,8100,1900,44.78649082795365,20.425820215907734,0.6033669866136623,1
Cell3,6300,587.1626914231025,79.34630965177061,3.7397651780419583,2.6998119,4.1858354,0.2320955177146922,40.592741058041966,41.071026,0.0330894596409052,2.195924999744559,8100,1800,44.90791352329942,20.65369034822939,0.6027975972405972,1
Cell3,6400,584.8877045881585,79.0388789983998,3.741958039838541,2.7000127,4.1843519,0.2280931796542705,40.64356663882064,41.220818,0.0329594024224206,2.1887475579524285,8100,1700,45.03401326769939,20.961121001600205,0.597829540758729,1
Cell3,6500,584.6155005204129,79.00209466492065,3.73963258272472,2.7001729,4.185956,0.2318252855975046,40.65792792169944,41.220818,0.032945908838883,2.1864074723923603,8100,1600,45.096282242008726,20.997905335079352,0.6031397530747029,1
Cell3,6600,582.9967982685885,78.78335111737682,3.73937983637324,2.7000127,4.1858759,0.2322485634681041,40.6527247471831,41.158405,0.0328553325962275,2.1801695398262795,8100,1500,45.223038683587106,21.216648882623176,0.6033730589550812,1
Cell3,6700,582.4711285638903,78.71231467079598,3.744126466126189,2.7002597,4.1841979,0.2256064830029356,40.62312159217483,41.208351,0.0328229556325823,2.1809227850267447,8100,1400,45.208999689452014,21.287685329204024,0.5946911268565016,1
Cell3,6800,582.6697890370449,78.73916068068174,3.740251599436421,2.699939,4.1862431,0.2307645716794467,40.65648692779149,41.258255,0.0328370686620473,2.1795764594276785,8100,1300,45.261617401933286,21.260839319318265,0.6026912169778098,1
Cell3,6900,581.1245224090237,78.53034086608429,3.739895459307665,2.6998987,4.1859221,0.2311480491199384,40.67082201660191,41.195847,0.0327509670751169,2.173472532303581,8100,1200,45.37203510835833,21.469659133915712,0.6027387036382905,1
Cell3,7000,578.701182313585,78.20286247480878,3.743035182050373,2.6999791,4.1838369,0.2261064946205054,40.62316145051437,41.220818,0.032612805138342,2.1662093330921475,8100,1100,45.49784343488094,21.797137525191218,0.5956779972292261,1
Cell3,7100,580.2683002516004,78.4146351691352,3.739330653342766,2.6998587,4.1884089,0.2319205867254386,40.64943311531659,41.220818,0.0327025111764669,2.1699819447154804,8100,1000,45.51652548767132,21.585364830864805,0.6068624954827484,1
Cell3,7200,577.6091745887383,78.05529386334301,3.738228256645345,2.6997385,4.1856017,0.2320495951449485,40.687881573560766,41.245789,0.0325518514728173,2.1594036162464887,8100,900,45.64464041623957,21.94470613665699,0.6045587072360209,1
Cell3,7300,575.9966217167189,77.83738131307013,3.737819755523877,2.7000191,4.1856017,0.2324003190699871,40.6735640377762,41.220818,0.0324628193629905,2.153074532985616,8100,800,45.761177493908754,22.162618686929875,0.6051107357785453,1
Cell3,7400,574.0759611343926,77.57783258572873,3.738663751662496,2.699939,4.1835561,0.2300953397769743,40.697945626742936,41.308201,0.0323525458807125,2.1464918874630765,8100,700,45.85639872272717,22.42216741427127,0.6012058761317616,1
Cell3,7500,573.0825077442627,77.44358212760307,3.7372811741762177,2.699939,4.1852007,0.2329332548376028,40.68167042979943,41.18338,0.0322974859736859,2.141935266874089,8100,600,45.985489883645535,22.556417872396935,0.605296656518625,1
Cell3,7600,571.5622067833184,77.23813605179978,3.736817873070018,2.6998587,4.1847191,0.233524744611883,40.68779541364453,41.195847,0.0322124470258131,2.1360636984426664,8100,500,46.09442754791685,22.761863948200215,0.6052719282837592,1
Cell3,7700,569.8652392499695,77.00881611486075,3.7382893319164254,2.7001395,4.182754,0.2299062283781447,40.63457387391931,41.158405,0.0321143213659524,2.130444471768724,8100,400,46.16533283617765,22.99118388513925,0.6006279298426684,1
Cell3,7800,569.3134736610447,76.93425319743848,3.736055961067051,2.699939,4.184278,0.2337880894193764,40.63903697368421,41.133438,0.0320846945978701,2.127230749214337,8100,300,46.26170692588131,23.06574680256152,0.6057054580174983,1
Cell3,7900,567.8694270267266,76.73911176036846,3.7356301926996736,2.7001395,4.184278,0.2341296515728015,40.63370837694254,41.120972,0.0320044541731476,2.1215821617798647,8100,200,46.37142444443684,23.26088823963154,0.6062808206761168,1
Cell3,8000,566.4618704545966,76.54890141278332,3.738043379311594,2.7001395,4.1825538,0.2301908868638731,40.67040378115942,41.220818,0.0319230805616825,2.1176949833915995,8100,100,46.43561455546809,23.451098587216677,0.6006897576870353,1
Cell3,8100,565.8573030034044,76.46720310856816,3.735173707508161,2.7000992,4.1841578,0.2338049528222582,40.613478077257895,41.120972,0.0318909147754311,2.1137659051056628,8100,0,46.534007457692375,23.532796891431843,0.6067352601241073,1
Cell4,0,734.0756158938327,99.19940755322064,3.734627408391608,2.7001176,4.1898646,0.2444229443677303,40.80829976811189,41.543034,0.0413614925928413,2.741635661510565,5100,5100,36.01685746225637,0.8005924467793619,0.6151853940653949,0
Cell4,100,725.6895677627597,98.06615780577832,3.736600116581777,2.6997566,4.1918697,0.2441348993843662,40.76449657102433,41.518101,0.0408894731663167,2.7117372944764946,5100,5000,36.490482610240846,1.9338421942216826,0.6152291667813824,0
Cell4,200,720.520947044064,97.36769554649514,3.737515908205128,2.6999974,4.1921105,0.2437389830556233,40.75673721082621,41.505592,0.0406044350238516,2.693213203940464,5100,4900,36.74663500399722,2.632304453504858,0.6143170159390161,0
Cell4,300,716.8993845363364,96.87829520761302,3.738227571555429,2.699924,4.1917963,0.242570090457921,40.75537181094242,41.530567,0.0403896754141896,2.680062236120005,5100,4800,36.93605726325369,3.1217047923869785,0.6129307141142852,0
Cell4,400,711.6089577103882,96.16337266356597,3.739249837334103,2.7000041,4.1923981,0.2421653527423524,40.74491103144836,41.543034,0.0400948885362595,2.6611382778472428,5100,4700,37.22062422062049,3.8366273364340344,0.6123625171160773,0
Cell4,500,707.5381360146926,95.6132616236071,3.740044155194428,2.7001245,4.1925983,0.2411413825826901,40.74976974521184,41.568005,0.0398713850881904,2.646330413771437,5100,4600,37.431264688553796,4.386738376392898,0.611559655142665,0
Cell4,600,703.3674972372165,95.04966178881304,3.7403159329246938,2.699964,4.1928391,0.241034425283484,40.73923267717455,41.555538,0.0396307674236595,2.6310819841108333,5100,4500,37.66864808327418,4.95033821118696,0.6115177933450079,0
Cell4,700,701.7227474914652,94.82739830965744,3.740575061299766,2.6998613,4.1920543,0.2402359549486037,40.76601409045667,41.592976,0.0395159716717898,2.625079276637225,5100,4400,37.76081356621869,5.17260169034256,0.6101070793246403,0
Cell4,800,698.0057685756904,94.32510386157978,3.741149203472631,2.6999013,4.1924958,0.23990581044327,40.76665880076517,41.568005,0.0393058431800454,2.611607748666484,5100,4300,37.972891721758344,5.674896138420223,0.609927833145093,0
